molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL456224,CCN(C(=O)Cc1ccccc1OC)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,505.7030000000003,4.986800000000005,1.0,4.0,7.747146969020107
CHEMBL459599,Cc1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,active,396.5350000000002,3.9936200000000035,1.0,5.0,7.669586226650809
CHEMBL460629,CCN(C(=O)c1ccc(Cl)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,496.09500000000037,5.702700000000005,1.0,3.0,7.5968794788241825
CHEMBL459378,CCN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,530.5400000000002,6.356100000000007,1.0,3.0,7.4723700991286615
CHEMBL469542,Cc1nnc(C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,409.57800000000026,3.968040000000003,1.0,5.0,7.425968732272281
CHEMBL460630,COc1ccc(CC(=O)NC2CCN(CC[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)cc1,active,463.6220000000003,3.8660000000000023,2.0,4.0,7.318758762624412
CHEMBL518326,CCN(C(=O)c1ccc(OC)cc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,491.67600000000033,5.0579000000000045,1.0,4.0,7.1911141326401875
CHEMBL460008,CCN(C(=O)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,active,461.65000000000026,5.049300000000005,1.0,3.0,7.133712660915805
CHEMBL459600,CC(C)c1noc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)n1,active,424.5890000000002,4.808600000000005,1.0,5.0,7.024108863598207
CHEMBL460217,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2[nH]ncc2-c2ccncc2)CC1,active,457.62200000000024,5.087300000000004,2.0,4.0,6.4179366370882915
CHEMBL459598,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(c2nnc(CN(C)C)o2)CC1,active,439.6040000000003,3.746800000000003,1.0,6.0,6.267606240177032
CHEMBL516939,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1,intermediate,396.53500000000025,3.9936200000000035,1.0,5.0,5.733063088840827
CHEMBL460009,CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,intermediate,472.63300000000027,4.9165000000000045,2.0,4.0,5.636388020107856
CHEMBL461688,CCN(C(=O)N(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,intermediate,490.69200000000035,5.465300000000005,1.0,3.0,5.191789027075778
CHEMBL456425,CCN(C(=O)C(C)(C)c1ccccc1)C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1,inactive,503.7310000000004,5.713300000000006,1.0,3.0,4.6020599913279625
CHEMBL604375,CC(=O)N1CCC(CCN2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)(c2cccc(F)c2)CC1,active,493.6270000000003,3.2067400000000017,0.0,5.0,6.301029995663981
CHEMBL596299,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)C)CC3)C[C@H]2C1,active,521.6810000000003,3.8428400000000034,0.0,5.0,6.991399828238082
CHEMBL595760,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@H]2C1,active,535.7080000000003,4.232940000000004,0.0,5.0,7.229147988357855
CHEMBL595559,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)CC(C)(C)C)CC3)C[C@H]2C1,active,549.7350000000002,4.623040000000004,0.0,5.0,6.4698003017969175
CHEMBL595570,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)CO)CC3)C[C@H]2C1,active,551.7070000000002,3.2053400000000014,1.0,6.0,6.777283528852417
CHEMBL595584,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)C[C@H]2C1,active,559.7300000000001,4.709620000000005,0.0,5.0,7.823908740944319
CHEMBL596519,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@H]2C1,active,515.7020000000003,3.8478400000000033,0.0,5.0,6.935542010773082
CHEMBL595610,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@H]2C1,active,539.7240000000004,4.324520000000004,0.0,5.0,7.337242168318426
CHEMBL594914,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@H]2C1,active,503.6910000000004,3.7037400000000025,0.0,5.0,6.616184634019569
CHEMBL595902,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C(C)(C)C)C3)C[C@H]2C1,active,527.7130000000003,4.180420000000003,0.0,5.0,7.161150909262744
CHEMBL596081,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCCC4)C3)C[C@H]2C1,active,501.6750000000004,3.457740000000002,0.0,5.0,7.173925197299173
CHEMBL603325,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)CC4CCCC4)C3)C[C@H]2C1,active,515.7020000000003,3.8478400000000033,0.0,5.0,7.552841968657781
CHEMBL604070,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@H]2C1,active,503.6470000000004,2.3040400000000005,0.0,6.0,7.259637310505756
CHEMBL605727,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)C)C3)C[C@H]2C1,active,489.6640000000003,3.313640000000002,0.0,5.0,7.568636235841013
CHEMBL604680,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C(C)(C)CO)C3)C[C@H]2C1,active,505.66300000000035,2.28604,1.0,6.0,7.251811972993799
CHEMBL594208,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(S(=O)(=O)C4CCCC4)C3)C[C@H]2C1,active,537.7300000000004,3.0133400000000012,0.0,6.0,7.568636235841013
CHEMBL592940,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,551.6820000000002,4.093040000000004,0.0,5.0,7.552841968657781
CHEMBL593520,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,active,523.6280000000003,3.3128400000000022,0.0,5.0,7.522878745280337
CHEMBL593184,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCOC4)C3)C[C@H]2C1,active,571.6440000000001,3.322840000000002,0.0,6.0,7.42021640338319
CHEMBL592993,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,619.6790000000001,5.111840000000005,0.0,5.0,7.522878745280337
CHEMBL593195,Cc1nc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,active,591.6250000000001,4.331640000000004,0.0,5.0,7.180456064458132
CHEMBL592997,Cc1ccnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,550.6940000000002,4.698040000000004,0.0,4.0,7.42021640338319
CHEMBL596523,Cc1ccnc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,active,522.6400000000002,3.9178400000000035,0.0,4.0,7.221848749616356
CHEMBL593027,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,575.7040000000001,4.569720000000005,0.0,5.0,7.769551078621726
CHEMBL593042,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,active,547.6500000000002,3.789520000000003,0.0,5.0,7.619788758288394
CHEMBL593046,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CCC(F)(F)CC4)C3)C[C@H]2C1,active,618.6910000000001,5.716840000000007,0.0,4.0,7.6777807052660805
CHEMBL593080,Cc1cc(C(F)(F)F)nc(C)c1C(=O)N1C[C@H]2CN(CCC3(c4ccccc4)CN(C(=O)C4CC(F)(F)C4)C3)C[C@H]2C1,active,590.6370000000001,4.936640000000005,0.0,4.0,7.657577319177793
CHEMBL593605,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccccc3)c1)CC2.Cl,inactive,568.2020000000001,6.375300000000007,1.0,4.0,5.0
CHEMBL596165,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Sc3ccccc3)c1)CC2.Cl,active,584.2700000000001,6.7342000000000075,1.0,4.0,6.769551078621726
CHEMBL592918,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(S(=O)(=O)c3ccccc3)c1)CC2.Cl,active,616.2680000000001,5.415800000000005,1.0,5.0,7.0655015487564325
CHEMBL593204,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C)cc3)c1)CC2.Cl,active,582.2290000000002,6.683720000000008,1.0,4.0,7.102372908709558
CHEMBL593177,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(OC)cc3)c1)CC2.Cl,active,598.2280000000002,6.383900000000008,1.0,5.0,6.886056647693163
CHEMBL592944,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(O)cc3)c1)CC2.Cl,active,584.2010000000001,6.080900000000008,2.0,5.0,7.376750709602099
CHEMBL593111,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(F)cc3)c1)CC2.Cl,active,586.1920000000001,6.514400000000007,1.0,4.0,7.036212172654444
CHEMBL593205,CCCCN1C(=O)[C@H](CC2CCCCC2)NC(=O)C12CCN(CCc1cccc(Oc3ccc(C(=O)O)cc3)c1)CC2.Cl,active,612.2110000000002,6.073500000000006,2.0,5.0,7.886056647693163
CHEMBL1077350,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C,active,545.6500000000002,4.356640000000004,0.0,6.0,6.301029995663981
CHEMBL1077351,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C,active,544.6620000000003,4.961640000000005,0.0,5.0,6.301029995663981
CHEMBL1077352,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C,active,569.6720000000001,4.833320000000005,0.0,6.0,6.301029995663981
CHEMBL1077353,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C2)C[C@@H]1C,active,571.6880000000002,4.671440000000005,0.0,6.0,7.036212172654444
CHEMBL1077354,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C2)C[C@@H]1C,active,570.7000000000003,5.276440000000005,0.0,5.0,7.008773924307505
CHEMBL1077355,CCO[C@H]1Cc2cc(C(F)(F)F)ccc2[C@@H]1N1CCN(C2C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C2)C[C@@H]1C,active,595.7100000000002,5.148120000000006,0.0,6.0,7.346787486224656
CHEMBL1078231,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,555.7640000000001,4.607940000000004,0.0,7.0,8.397940008672037
CHEMBL1077358,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,active,567.7750000000001,4.463840000000004,0.0,7.0,7.853871964321762
CHEMBL1077359,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@@H]3C1)CC2,active,591.797,4.940520000000006,0.0,7.0,7.823908740944319
CHEMBL1077360,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@H]3CN(C(=O)c4c(C)ncnc4C)C[C@H]3C1)CC2,active,581.802,4.853940000000004,0.0,7.0,7.6020599913279625
CHEMBL1077361,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)C[C@H]3CN(C(=O)c4c(C)cc(C#N)nc4C)C[C@H]3C1)CC2,active,605.8240000000001,5.330620000000006,0.0,7.0,7.214670164989233
CHEMBL1077362,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,active,609.856,5.632540000000006,0.0,7.0,7.356547323513812
CHEMBL1077363,CCCC[C@H]1CN(C[C@H]2CC[C@H](OCC)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ccnc4C)C[C@@H]3C1)CC2,active,608.8679999999999,6.237540000000008,0.0,6.0,7.468521082957745
CHEMBL1077364,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC(C)C)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,active,623.883,6.021040000000007,0.0,7.0,7.638272163982407
CHEMBL1077365,CCCC[C@H]1CN(C[C@H]2CC[C@H](OC3CC3)CC2)C(=O)OC12CCN(C1C[C@@H]3CN(C(=O)c4c(C)ncnc4C)C[C@@H]3C1)CC2,active,621.867,5.775040000000007,0.0,7.0,7.568636235841013
CHEMBL1081625,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1,active,455.57800000000026,3.2010400000000017,1.0,6.0,7.455931955649724
CHEMBL1081476,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,active,475.5590000000002,4.209840000000003,1.0,5.0,8.221848749616356
CHEMBL1081477,Cc1nnc(C)n1[C@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1,active,469.6050000000003,3.591140000000002,1.0,6.0,7.366531544420414
CHEMBL1081486,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOC3)c3cccc(F)c3)C[C@@H]2C1,active,455.57800000000026,3.2010400000000017,1.0,6.0,7.7447274948966935
CHEMBL1082191,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CC(F)(F)C3)c3cccc(F)c3)C[C@@H]2C1,active,475.5590000000002,4.209840000000003,1.0,5.0,8.221848749616356
CHEMBL1082201,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCOCC3)c3cccc(F)c3)C[C@@H]2C1,active,469.6050000000003,3.591140000000002,1.0,6.0,7.522878745280337
CHEMBL1082202,Cc1nnc(C)n1[C@@H]1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1,active,503.6130000000003,4.990040000000004,1.0,5.0,8.096910013008056
CHEMBL1087533,Cc1nnc(C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2cccc(F)c2)CC1,active,477.5750000000003,4.744040000000004,1.0,5.0,7.42021640338319
CHEMBL1087534,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCOC1)c1cccc(F)c1,active,455.5780000000002,3.486040000000002,1.0,6.0,8.154901959985743
CHEMBL1087535,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CC(F)(F)C1)c1cccc(F)c1,active,475.55900000000014,4.4948400000000035,1.0,5.0,8.301029995663981
CHEMBL1087028,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCOCC1)c1cccc(F)c1,active,469.60500000000025,3.876140000000002,1.0,6.0,7.886056647693163
CHEMBL1087153,Cc1nnc(C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(F)c1,active,503.6130000000002,5.275040000000005,1.0,5.0,8.301029995663981
CHEMBL1080794,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,523.7620000000003,6.333940000000008,0.0,4.0,7.292429823902063
CHEMBL1077988,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3ccccc3C)CC1)CC2,active,509.73500000000035,6.025520000000007,0.0,4.0,7.0
CHEMBL1077989,CCCCC1N(CC2CCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,509.73500000000035,5.943840000000007,0.0,4.0,7.7447274948966935
CHEMBL1078072,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,525.7340000000004,5.180240000000006,0.0,5.0,7.619788758288394
CHEMBL1078647,CCCCC1N(Cc2ccccc2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,517.7140000000004,5.953840000000007,0.0,4.0,6.841637507904751
CHEMBL1078648,CCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,509.73500000000035,5.943840000000007,0.0,4.0,6.522878745280337
CHEMBL1077779,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,537.7890000000002,6.7240400000000085,0.0,4.0,8.0
CHEMBL1077912,CCCCC1N(CC2CCCCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,539.7650000000002,5.514040000000006,0.0,6.0,8.154901959985743
CHEMBL1078659,CCCCC1N(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,541.7370000000002,4.360340000000003,0.0,7.0,7.236572006437063
CHEMBL1078753,CCCCC1CN(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,537.7890000000002,6.581540000000008,0.0,4.0,7.522878745280337
CHEMBL1078013,CCCCC1CN(CC2CCCCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,539.7650000000002,5.371540000000006,0.0,6.0,7.167491087293763
CHEMBL1078014,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)cccc3C)CC1)CC2,active,539.7610000000003,5.427840000000006,0.0,5.0,7.050609993355087
CHEMBL1078015,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,541.7370000000002,4.217840000000003,0.0,7.0,7.119186407719209
CHEMBL1078723,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,555.7640000000001,4.607940000000004,0.0,7.0,7.6020599913279625
CHEMBL1078141,CCCC[C@@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,555.7640000000001,4.607940000000004,0.0,7.0,7.0
CHEMBL1078936,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ccnc3C)CC1)CC2,active,554.7760000000002,5.212940000000006,0.0,6.0,7.214670164989233
CHEMBL1078710,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC1)CC2,active,570.7750000000001,4.4513400000000045,0.0,6.0,7.096910013008056
CHEMBL1078711,CCCCC1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(C#N)nc3C)CC1)CC2,active,579.7860000000001,5.0846200000000055,0.0,7.0,7.619788758288394
CHEMBL1078937,CCCC[C@H]1CN(C)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(C#N)nc3C)CC1)CC2,active,495.6680000000004,4.2878200000000035,0.0,6.0,7.657577319177793
CHEMBL1078712,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(=O)oc3C)CC1)CC2,active,571.7590000000001,4.771140000000005,0.0,7.0,7.920818753952375
CHEMBL1078713,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)nc(C(F)(F)F)nc3C)CC1)CC2,active,623.761,5.626740000000006,0.0,7.0,7.013228265733755
CHEMBL1078714,CCCC[C@H]1CN(CC2CCC(F)(F)CC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ncnc3C)CC1)CC2,active,589.772,6.0068400000000075,0.0,6.0,7.568636235841013
CHEMBL1078335,CCCC[C@H]1CN(CC2CCCCO2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)ccnc3C)CC1)CC2,active,554.7760000000002,5.355440000000006,0.0,6.0,8.0
CHEMBL3084729,COC(=O)[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3cccnc31)C2)c1ccccc1,active,418.5410000000001,4.254520000000004,0.0,6.0,6.950781977329818
CHEMBL3084731,Cc1nc2cccnc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](C(=O)NCc1ccc(F)cc1)c1ccccc1,active,511.64500000000015,5.537020000000005,1.0,5.0,7.841637507904751
CHEMBL1093137,c1ccc(CNCc2ccc(CN(Cc3nc4ccccc4[nH]3)[C@H]3CCCc4cccnc43)cc2)nc1,inactive,488.63900000000024,5.722500000000005,2.0,5.0,5.0
CHEMBL518924,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,inactive,349.4820000000002,3.5764000000000022,2.0,4.0,5.0
CHEMBL1098665,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(C#N)c3)C[C@H]2C1,active,536.6270000000002,3.6519200000000023,1.0,6.0,7.468521082957745
CHEMBL1098664,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cc(F)cc(F)c3)C[C@H]2C1,active,547.5970000000001,4.058440000000003,1.0,5.0,7.522878745280337
CHEMBL1094518,Cc1nc(Cl)nc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3ccccc3)C[C@H]2C1,active,546.0620000000001,4.433640000000004,1.0,5.0,7.6020599913279625
CHEMBL1095191,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3cccc(F)c3)C[C@H]2C1,active,529.6070000000002,3.9193400000000027,1.0,5.0,8.045757490560675
CHEMBL1098357,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CCC(F)(F)CC3)c3cccc(F)c3)C[C@H]2C1,active,557.6610000000002,4.699540000000003,1.0,5.0,7.920818753952375
CHEMBL1095816,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CCCC3)c3cccc(F)c3)C[C@H]2C1,active,507.65400000000034,4.0642400000000025,1.0,5.0,7.886056647693163
CHEMBL1095815,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CC(F)(F)C3)c3ccccc3)C[C@H]2C1,active,511.61700000000025,3.7802400000000027,1.0,5.0,7.698970004336019
CHEMBL1098014,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)CC3CCC(F)(F)CC3)c3ccccc3)C[C@H]2C1,active,539.6710000000002,4.560440000000003,1.0,5.0,7.568636235841013
CHEMBL1095827,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,499.65900000000033,4.011720000000003,1.0,5.0,7.920818753952375
CHEMBL1095518,Cc1cc(=O)[nH]c(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,490.6480000000003,3.433340000000001,2.0,4.0,7.522878745280337
CHEMBL1095517,Cc1ncnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,475.6370000000003,3.5350400000000013,1.0,5.0,7.853871964321762
CHEMBL1097170,Cc1cc[n+]([O-])c(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,490.6480000000003,3.378440000000001,1.0,4.0,7.356547323513812
CHEMBL1097169,Cc1ccnc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,474.6490000000003,4.1400400000000035,1.0,4.0,8.154901959985743
CHEMBL1096486,Cc1noc(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1,active,464.6100000000003,3.7330400000000026,1.0,5.0,7.721246399047171
CHEMBL1097816,COc1cc(C)c(C(=O)N2C[C@H]3CN(CC[C@H](NC(=O)C4CCCC4)c4ccccc4)C[C@H]3C2)c(C)c1,active,503.68700000000035,4.753640000000004,1.0,4.0,7.585026652029182
